"rel_path","folder","filename","conformance","status","error","size_mb","modified","mat_format","read_method","n_vars","vars","data_var","n_rows","n_cols","matrix_class","matrix_mb","inferred_version","file_version","effective_version","expected_cols","cols_ok","version_conflict","has_timestamps","ts_len","has_variablenames","variable_names","has_ampsettings","ampsettings_kb","has_metadata","has_machinename","n_meta_fields","missing_fields","extra_fields","rate_hz","dyno_gain","read_secs","m_SampleName","m_OpType","m_Operation","m_OperationType","m_TriggerTime","m_Rate","m_CutDiameter","m_SurfaceSpeed","m_MaxRPM","m_Notes","m_Feed","m_DepthOfCut","m_Insert","m_EdgeID","m_Machine","m_Tool","m_New_Edge","m_Swarf","m_SwarfID","m_Coolant","m_fileVersion","m_Dyno","m_Stream1","conformance_v2"
"3. FAST Ti-64 Swarf Digital Twin\2. Cutting Force Data\DISC-B FACE-2\B2-Dia246-30MPM-02.mat","3. FAST Ti-64 Swarf Digital Twin\2. Cutting Force Data\DISC-B FACE-2","B2-Dia246-30MPM-02.mat","C - legacy layout, has metadata","ok","","2384.268554","2022-08-04 14:45:50","v7.3 (HDF5)","matfile (partial)","3","DATA|VariableNames|metadata","DATA","26055680","13","double","2709.79072","0.1","NaN","0.1","13","1","0","0","NaN","1","Time|Fx|Fy|Fz|Fx1|Fx2|Fy1|Fy2|Fz1|Fz2|Fz3|Fz4|Tacho (ai0)","0","NaN","1","0","4","SampleName|OpType|Operation|OperationType|CutDiameter|SurfaceSpeed|MaxRPM|Notes|Feed|DepthOfCut|Insert|EdgeID|Machine|Tool|New_Edge|Swarf|SwarfID|Coolant|fileVersion","","25600","100","63.4739736","","","","","2022-08-04 14:26:28","25600","","","","","","","","","","","","","","","","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","C - legacy layout, has metadata"
"3. FAST Ti-64 Swarf Digital Twin\2. Cutting Force Data\DISC-B FACE-2\B2-Dia246-30MPM-03.mat","3. FAST Ti-64 Swarf Digital Twin\2. Cutting Force Data\DISC-B FACE-2","B2-Dia246-30MPM-03.mat","C - legacy layout, has metadata","ok","","2347.138346","2022-08-04 15:05:46","v7.3 (HDF5)","matfile (partial)","3","DATA|VariableNames|metadata","DATA","25594880","13","double","2661.86752","0.1","NaN","0.1","13","1","0","0","NaN","1","Time|Fx|Fy|Fz|Fx1|Fx2|Fy1|Fy2|Fz1|Fz2|Fz3|Fz4|Tacho (ai0)","0","NaN","1","0","4","SampleName|OpType|Operation|OperationType|CutDiameter|SurfaceSpeed|MaxRPM|Notes|Feed|DepthOfCut|Insert|EdgeID|Machine|Tool|New_Edge|Swarf|SwarfID|Coolant|fileVersion","","25600","100","198.2900683","","","","","2022-08-04 14:46:45","25600","","","","","","","","","","","","","","","","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","C - legacy layout, has metadata"
"6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\10-AA-MF-2023-3-31\10-AA-MF-2023-3-31-F20-30MPM_0.05feed_0.1DoC.mat","6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\10-AA-MF-2023-3-31","10-AA-MF-2023-3-31-F20-30MPM_0.05feed_0.1DoC.mat","C - legacy layout, has metadata","ok","","344.875207","2024-09-28 16:36:20","v7.3 (HDF5)","matfile (partial)","3","data|metadata|timestamps","data","5693440","9","double","409.92768","0.5","NaN","0.5","9","1","0","1","5693440","0","","0","NaN","1","1","11","SampleName|OpType|Operation|OperationType|Insert|EdgeID|Machine|Tool|New_Edge|Swarf|SwarfID|Coolant|fileVersion","MachineName","25600","1","30.0514009","","","","","2023-04-04 14:42:33","25600","80","30","1000","Coolant ON (70 Bar)","0.05","0.1","","","","","","","","","","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","C - legacy layout, has metadata"
"6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\10-AA-MF-2023-3-31\10-AA-MF-2023-3-31-F21-30MPM_0.05feed_0.1DoC.mat","6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\10-AA-MF-2023-3-31","10-AA-MF-2023-3-31-F21-30MPM_0.05feed_0.1DoC.mat","C - legacy layout, has metadata","ok","","370.774025","2024-09-28 16:36:18","v7.3 (HDF5)","matfile (partial)","3","data|metadata|timestamps","data","5972480","9","double","430.01856","0.5","NaN","0.5","9","1","0","1","5972480","0","","0","NaN","1","1","11","SampleName|OpType|Operation|OperationType|Insert|EdgeID|Machine|Tool|New_Edge|Swarf|SwarfID|Coolant|fileVersion","MachineName","25600","1","85.9567554","","","","","2023-04-04 15:04:37","25600","80","30","1000","Coolant ON (20 Bar)","0.05","0.1","","","","","","","","","","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","C - legacy layout, has metadata"
"6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\10-AA-MF-2023-3-31\10-AA-MF-2023-3-31-F22-30MPM_0.05feed_0.1DoC.mat","6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\10-AA-MF-2023-3-31","10-AA-MF-2023-3-31-F22-30MPM_0.05feed_0.1DoC.mat","C - legacy layout, has metadata","ok","","357.98969","2024-09-28 16:36:17","v7.3 (HDF5)","matfile (partial)","3","data|metadata|timestamps","data","5765120","9","double","415.08864","0.5","NaN","0.5","9","1","0","1","5765120","0","","0","NaN","1","1","11","SampleName|OpType|Operation|OperationType|Insert|EdgeID|Machine|Tool|New_Edge|Swarf|SwarfID|Coolant|fileVersion","MachineName","25600","1","64.4693606","","","","","2023-04-04 15:10:22","25600","80","30","1000","Coolant OFF","0.05","0.1","","","","","","","","","","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","C - legacy layout, has metadata"
"6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\10-AA-MF-2023-3-31\3D Reconstruction\10-AA-MF-2023-3-31-F1-30MPM_0.05feed_0.1DoC.mat","6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\10-AA-MF-2023-3-31\3D Reconstruction","10-AA-MF-2023-3-31-F1-30MPM_0.05feed_0.1DoC.mat","C - legacy layout, has metadata","ok","","355.992443","2024-09-28 16:36:44","v7.3 (HDF5)","matfile (partial)","3","data|metadata|timestamps","data","5719040","9","double","411.77088","0.5","NaN","0.5","9","1","0","1","5719040","0","","0","NaN","1","1","11","SampleName|OpType|Operation|OperationType|Insert|EdgeID|Machine|Tool|New_Edge|Swarf|SwarfID|Coolant|fileVersion","MachineName","25600","1","45.0299398","","","","","2023-04-03 11:39:13","25600","80","30","1000","","0.05","0.1","","","","","","","","","","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","C - legacy layout, has metadata"
"6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\10-AA-MF-2023-3-31\3D Reconstruction\10-AA-MF-2023-3-31-F10-30MPM_0.05feed_0.1DoC.mat","6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\10-AA-MF-2023-3-31\3D Reconstruction","10-AA-MF-2023-3-31-F10-30MPM_0.05feed_0.1DoC.mat","C - legacy layout, has metadata","ok","","364.379553","2024-09-28 16:36:33","v7.3 (HDF5)","matfile (partial)","3","data|metadata|timestamps","data","5857280","9","double","421.72416","0.5","NaN","0.5","9","1","0","1","5857280","0","","0","NaN","1","1","11","SampleName|OpType|Operation|OperationType|Insert|EdgeID|Machine|Tool|New_Edge|Swarf|SwarfID|Coolant|fileVersion","MachineName","25600","1","86.7781539","","","","","2023-04-03 14:10:17","25600","80","30","1000","","0.05","0.1","","","","","","","","","","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","C - legacy layout, has metadata"
"6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\10-AA-MF-2023-3-31\3D Reconstruction\10-AA-MF-2023-3-31-F11-30MPM_0.05feed_0.1DoC.mat","6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\10-AA-MF-2023-3-31\3D Reconstruction","10-AA-MF-2023-3-31-F11-30MPM_0.05feed_0.1DoC.mat","C - legacy layout, has metadata","ok","","368.697977","2024-09-28 16:36:32","v7.3 (HDF5)","matfile (partial)","3","data|metadata|timestamps","data","5936640","9","double","427.43808","0.5","NaN","0.5","9","1","0","1","5936640","0","","0","NaN","1","1","11","SampleName|OpType|Operation|OperationType|Insert|EdgeID|Machine|Tool|New_Edge|Swarf|SwarfID|Coolant|fileVersion","MachineName","25600","1","103.457346","","","","","2023-04-03 14:29:23","25600","80","30","1000","","0.05","0.1","","","","","","","","","","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","C - legacy layout, has metadata"
"6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\10-AA-MF-2023-3-31\3D Reconstruction\10-AA-MF-2023-3-31-F12-30MPM_0.05feed_0.1DoC.mat","6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\10-AA-MF-2023-3-31\3D Reconstruction","10-AA-MF-2023-3-31-F12-30MPM_0.05feed_0.1DoC.mat","C - legacy layout, has metadata","ok","","359.74059","2024-09-28 16:36:31","v7.3 (HDF5)","matfile (partial)","3","data|metadata|timestamps","data","5834240","9","double","420.06528","0.5","NaN","0.5","9","1","0","1","5834240","0","","0","NaN","1","1","11","SampleName|OpType|Operation|OperationType|Insert|EdgeID|Machine|Tool|New_Edge|Swarf|SwarfID|Coolant|fileVersion","MachineName","25600","1","18.0134736","","","","","2023-04-03 14:35:11","25600","80","30","1000","","0.05","0.1","","","","","","","","","","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","C - legacy layout, has metadata"
"6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\10-AA-MF-2023-3-31\3D Reconstruction\10-AA-MF-2023-3-31-F13-30MPM_0.05feed_0.1DoC.mat","6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\10-AA-MF-2023-3-31\3D Reconstruction","10-AA-MF-2023-3-31-F13-30MPM_0.05feed_0.1DoC.mat","C - legacy layout, has metadata","ok","","359.020764","2024-09-28 16:36:30","v7.3 (HDF5)","matfile (partial)","3","data|metadata|timestamps","data","5762560","9","double","414.90432","0.5","NaN","0.5","9","1","0","1","5762560","0","","0","NaN","1","1","11","SampleName|OpType|Operation|OperationType|Insert|EdgeID|Machine|Tool|New_Edge|Swarf|SwarfID|Coolant|fileVersion","MachineName","25600","1","60.2706134","","","","","2023-04-03 14:41:19","25600","80","30","1000","","0.05","0.1","","","","","","","","","","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","C - legacy layout, has metadata"
"6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\10-AA-MF-2023-3-31\3D Reconstruction\10-AA-MF-2023-3-31-F14-30MPM_0.05feed_0.1DoC.mat","6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\10-AA-MF-2023-3-31\3D Reconstruction","10-AA-MF-2023-3-31-F14-30MPM_0.05feed_0.1DoC.mat","C - legacy layout, has metadata","ok","","356.581732","2024-09-28 16:36:29","v7.3 (HDF5)","matfile (partial)","3","data|metadata|timestamps","data","5719040","9","double","411.77088","0.5","NaN","0.5","9","1","0","1","5719040","0","","0","NaN","1","1","11","SampleName|OpType|Operation|OperationType|Insert|EdgeID|Machine|Tool|New_Edge|Swarf|SwarfID|Coolant|fileVersion","MachineName","25600","1","88.5928804","","","","","2023-04-03 14:47:03","25600","80","30","1000","","0.05","0.1","","","","","","","","","","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","C - legacy layout, has metadata"
"6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\10-AA-MF-2023-3-31\3D Reconstruction\10-AA-MF-2023-3-31-F15-30MPM_0.05feed_0.1DoC.mat","6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\10-AA-MF-2023-3-31\3D Reconstruction","10-AA-MF-2023-3-31-F15-30MPM_0.05feed_0.1DoC.mat","C - legacy layout, has metadata","ok","","353.956246","2024-09-28 16:36:28","v7.3 (HDF5)","matfile (partial)","3","data|metadata|timestamps","data","5688320","9","double","409.55904","0.5","NaN","0.5","9","1","0","1","5688320","0","","0","NaN","1","1","11","SampleName|OpType|Operation|OperationType|Insert|EdgeID|Machine|Tool|New_Edge|Swarf|SwarfID|Coolant|fileVersion","MachineName","25600","1","46.5146079","","","","","2023-04-03 14:52:24","25600","80","30","1000","","0.05","0.1","","","","","","","","","","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","C - legacy layout, has metadata"
"6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\10-AA-MF-2023-3-31\3D Reconstruction\10-AA-MF-2023-3-31-F16-30MPM_0.05feed_0.1DoC.mat","6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\10-AA-MF-2023-3-31\3D Reconstruction","10-AA-MF-2023-3-31-F16-30MPM_0.05feed_0.1DoC.mat","C - legacy layout, has metadata","ok","","356.323569","2024-09-28 16:36:26","v7.3 (HDF5)","matfile (partial)","3","data|metadata|timestamps","data","5731840","9","double","412.69248","0.5","NaN","0.5","9","1","0","1","5731840","0","","0","NaN","1","1","11","SampleName|OpType|Operation|OperationType|Insert|EdgeID|Machine|Tool|New_Edge|Swarf|SwarfID|Coolant|fileVersion","MachineName","25600","1","93.8191807","","","","","2023-04-03 15:32:11","25600","80","30","1000","","0.05","0.1","","","","","","","","","","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","C - legacy layout, has metadata"
"6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\10-AA-MF-2023-3-31\3D Reconstruction\10-AA-MF-2023-3-31-F17-30MPM_0.05feed_0.1DoC.mat","6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\10-AA-MF-2023-3-31\3D Reconstruction","10-AA-MF-2023-3-31-F17-30MPM_0.05feed_0.1DoC.mat","C - legacy layout, has metadata","ok","","615.280662","2024-09-28 16:36:23","v7.3 (HDF5)","matfile (partial)","3","data|metadata|timestamps","data","10168320","9","double","732.11904","0.5","NaN","0.5","9","1","0","1","10168320","0","","0","NaN","1","1","11","SampleName|OpType|Operation|OperationType|Insert|EdgeID|Machine|Tool|New_Edge|Swarf|SwarfID|Coolant|fileVersion","MachineName","25600","1","116.990077","","","","","2023-04-03 15:40:10","25600","80","30","1000","","0.05","0.1","","","","","","","","","","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","C - legacy layout, has metadata"
"6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\10-AA-MF-2023-3-31\3D Reconstruction\10-AA-MF-2023-3-31-F18-30MPM_0.05feed_0.1DoC.mat","6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\10-AA-MF-2023-3-31\3D Reconstruction","10-AA-MF-2023-3-31-F18-30MPM_0.05feed_0.1DoC.mat","C - legacy layout, has metadata","ok","","362.708506","2024-09-28 16:36:24","v7.3 (HDF5)","matfile (partial)","3","data|metadata|timestamps","data","5829120","9","double","419.69664","0.5","NaN","0.5","9","1","0","1","5829120","0","","0","NaN","1","1","11","SampleName|OpType|Operation|OperationType|Insert|EdgeID|Machine|Tool|New_Edge|Swarf|SwarfID|Coolant|fileVersion","MachineName","25600","1","81.6404756","","","","","2023-04-03 15:48:02","25600","80","30","1000","","0.05","0.1","","","","","","","","","","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","C - legacy layout, has metadata"
"6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\10-AA-MF-2023-3-31\3D Reconstruction\10-AA-MF-2023-3-31-F19-30MPM_0.05feed_0.1DoC.mat","6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\10-AA-MF-2023-3-31\3D Reconstruction","10-AA-MF-2023-3-31-F19-30MPM_0.05feed_0.1DoC.mat","C - legacy layout, has metadata","ok","","360.466742","2024-09-28 16:36:25","v7.3 (HDF5)","matfile (partial)","3","data|metadata|timestamps","data","5798400","9","double","417.4848","0.5","NaN","0.5","9","1","0","1","5798400","0","","0","NaN","1","1","11","SampleName|OpType|Operation|OperationType|Insert|EdgeID|Machine|Tool|New_Edge|Swarf|SwarfID|Coolant|fileVersion","MachineName","25600","1","34.989336","","","","","2023-04-03 15:54:46","25600","80","30","1000","","0.05","0.1","","","","","","","","","","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","C - legacy layout, has metadata"
"6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\10-AA-MF-2023-3-31\3D Reconstruction\10-AA-MF-2023-3-31-F2-30MPM_0.05feed_0.1DoC.mat","6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\10-AA-MF-2023-3-31\3D Reconstruction","10-AA-MF-2023-3-31-F2-30MPM_0.05feed_0.1DoC.mat","C - legacy layout, has metadata","ok","","348.068603","2024-09-28 16:36:43","v7.3 (HDF5)","matfile (partial)","3","data|metadata|timestamps","data","5591040","9","double","402.55488","0.5","NaN","0.5","9","1","0","1","5591040","0","","0","NaN","1","1","11","SampleName|OpType|Operation|OperationType|Insert|EdgeID|Machine|Tool|New_Edge|Swarf|SwarfID|Coolant|fileVersion","MachineName","25600","1","68.1217902","","","","","2023-04-03 11:47:48","25600","80","30","1000","","0.1","0.1","","","","","","","","","","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","C - legacy layout, has metadata"
"6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\10-AA-MF-2023-3-31\3D Reconstruction\10-AA-MF-2023-3-31-F3-30MPM_0.05feed_0.1DoC.mat","6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\10-AA-MF-2023-3-31\3D Reconstruction","10-AA-MF-2023-3-31-F3-30MPM_0.05feed_0.1DoC.mat","C - legacy layout, has metadata","ok","","315.819411","2024-09-28 16:36:42","v7.3 (HDF5)","matfile (partial)","3","data|metadata|timestamps","data","5061120","9","double","364.40064","0.5","NaN","0.5","9","1","0","1","5061120","0","","0","NaN","1","1","11","SampleName|OpType|Operation|OperationType|Insert|EdgeID|Machine|Tool|New_Edge|Swarf|SwarfID|Coolant|fileVersion","MachineName","25600","1","42.3336521","","","","","2023-04-03 12:01:18","25600","80","30","1000","","0.05","0.1","","","","","","","","","","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","C - legacy layout, has metadata"
"6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\10-AA-MF-2023-3-31\3D Reconstruction\10-AA-MF-2023-3-31-F4-30MPM_0.05feed_0.1DoC.mat","6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\10-AA-MF-2023-3-31\3D Reconstruction","10-AA-MF-2023-3-31-F4-30MPM_0.05feed_0.1DoC.mat","C - legacy layout, has metadata","ok","","353.946953","2024-09-28 16:36:41","v7.3 (HDF5)","matfile (partial)","3","data|metadata|timestamps","data","5688320","9","double","409.55904","0.5","NaN","0.5","9","1","0","1","5688320","0","","0","NaN","1","1","11","SampleName|OpType|Operation|OperationType|Insert|EdgeID|Machine|Tool|New_Edge|Swarf|SwarfID|Coolant|fileVersion","MachineName","25600","1","112.0605848","","","","","2023-04-03 12:53:39","25600","80","30","1000","","0.05","0.1","","","","","","","","","","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","C - legacy layout, has metadata"
"6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\10-AA-MF-2023-3-31\3D Reconstruction\10-AA-MF-2023-3-31-F5-30MPM_0.05feed_0.1DoC.mat","6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\10-AA-MF-2023-3-31\3D Reconstruction","10-AA-MF-2023-3-31-F5-30MPM_0.05feed_0.1DoC.mat","C - legacy layout, has metadata","ok","","399.837285","2026-07-05 03:22:02","v7.3 (HDF5)","matfile (partial)","3","data|metadata|timestamps","data","6466560","9","double","465.59232","0.5","NaN","0.5","9","1","0","1","6466560","0","","0","NaN","1","1","11","SampleName|OpType|Operation|OperationType|Insert|EdgeID|Machine|Tool|New_Edge|Swarf|SwarfID|Coolant|fileVersion","MachineName","25600","1","45.0922861","","","","","2023-04-03 13:33:12","25600","80","30","1000","","0.05","0.1","","","","","","","","","","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","C - legacy layout, has metadata"
"6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\10-AA-MF-2023-3-31\3D Reconstruction\10-AA-MF-2023-3-31-F6-30MPM_0.05feed_0.1DoC.mat","6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\10-AA-MF-2023-3-31\3D Reconstruction","10-AA-MF-2023-3-31-F6-30MPM_0.05feed_0.1DoC.mat","C - legacy layout, has metadata","ok","","357.30032","2024-09-28 16:36:38","v7.3 (HDF5)","matfile (partial)","3","data|metadata|timestamps","data","5742080","9","double","413.42976","0.5","NaN","0.5","9","1","0","1","5742080","0","","0","NaN","1","1","11","SampleName|OpType|Operation|OperationType|Insert|EdgeID|Machine|Tool|New_Edge|Swarf|SwarfID|Coolant|fileVersion","MachineName","25600","1","77.2151366","","","","","2023-04-03 13:39:20","25600","80","30","1000","","0.05","0.1","","","","","","","","","","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","C - legacy layout, has metadata"
"6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\10-AA-MF-2023-3-31\3D Reconstruction\10-AA-MF-2023-3-31-F7-30MPM_0.05feed_0.1DoC.mat","6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\10-AA-MF-2023-3-31\3D Reconstruction","10-AA-MF-2023-3-31-F7-30MPM_0.05feed_0.1DoC.mat","C - legacy layout, has metadata","ok","","360.66004","2024-09-28 16:36:37","v7.3 (HDF5)","matfile (partial)","3","data|metadata|timestamps","data","5793280","9","double","417.11616","0.5","NaN","0.5","9","1","0","1","5793280","0","","0","NaN","1","1","11","SampleName|OpType|Operation|OperationType|Insert|EdgeID|Machine|Tool|New_Edge|Swarf|SwarfID|Coolant|fileVersion","MachineName","25600","1","78.6129091","","","","","2023-04-03 13:46:32","25600","80","30","1000","","0.05","0.1","","","","","","","","","","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","C - legacy layout, has metadata"
"6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\10-AA-MF-2023-3-31\3D Reconstruction\10-AA-MF-2023-3-31-F8-30MPM_0.05feed_0.1DoC.mat","6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\10-AA-MF-2023-3-31\3D Reconstruction","10-AA-MF-2023-3-31-F8-30MPM_0.05feed_0.1DoC.mat","C - legacy layout, has metadata","ok","","360.495817","2024-09-28 16:36:36","v7.3 (HDF5)","matfile (partial)","3","data|metadata|timestamps","data","5785600","9","double","416.5632","0.5","NaN","0.5","9","1","0","1","5785600","0","","0","NaN","1","1","11","SampleName|OpType|Operation|OperationType|Insert|EdgeID|Machine|Tool|New_Edge|Swarf|SwarfID|Coolant|fileVersion","MachineName","25600","1","52.5112692","","","","","2023-04-03 13:53:04","25600","80","30","1000","","0.05","0.1","","","","","","","","","","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","C - legacy layout, has metadata"
"6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\10-AA-MF-2023-3-31\3D Reconstruction\10-AA-MF-2023-3-31-F9-30MPM_0.05feed_0.1DoC.mat","6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\10-AA-MF-2023-3-31\3D Reconstruction","10-AA-MF-2023-3-31-F9-30MPM_0.05feed_0.1DoC.mat","C - legacy layout, has metadata","ok","","353.61774","2024-09-28 16:36:35","v7.3 (HDF5)","matfile (partial)","3","data|metadata|timestamps","data","5675520","9","double","408.63744","0.5","NaN","0.5","9","1","0","1","5675520","0","","0","NaN","1","1","11","SampleName|OpType|Operation|OperationType|Insert|EdgeID|Machine|Tool|New_Edge|Swarf|SwarfID|Coolant|fileVersion","MachineName","25600","1","60.3946447","","","","","2023-04-03 13:58:26","25600","80","30","1000","","0.05","0.1","","","","","","","","","","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","C - legacy layout, has metadata"
"6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\10-AA-MF-2023-3-31\CoolantRoughCutCubesOnly.mat","6. FAST Ti-64 Rolled + Powder (Dennis)\4. Data\10-AA-MF-2023-3-31","CoolantRoughCutCubesOnly.mat","C - legacy layout, has metadata","ok","","128.288781","2024-09-28 16:36:21","v7.3 (HDF5)","matfile (partial)","3","data|metadata|timestamps","data","2969600","9","double","213.8112","0.5","NaN","0.5","9","1","0","1","2969600","0","","0","NaN","1","1","11","SampleName|OpType|Operation|OperationType|Insert|EdgeID|Machine|Tool|New_Edge|Swarf|SwarfID|Coolant|fileVersion","MachineName","25600","1","67.8463447","","","","","2023-04-04 14:24:20","25600","80","30","1000","Rough Cut, Coolant ON (70Bar)","0.1","1","","","","","","","","","","struct{Devices,Gain}","struct{Device,DeviceIndex,Channels,MeasurementType,RateLim,VariableName}","C - legacy layout, has metadata"
